Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
ECTM.S1SG1340,2008.03,182.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.04,186.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.05,184.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.06,183.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.07,184.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.08,187.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.09,178.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.1,187.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.11,188.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2008.12,186.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.01,187.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.02,188.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.03,186.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.04,191.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.05,187.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.06,180.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.07,187.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.08,186.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.09,185.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.1,185.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.11,186,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2009.12,188.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.01,185.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.02,184.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.03,185.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.04,182.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.05,184.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.06,185.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.07,183.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.08,180.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.09,185.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.1,182.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.11,180.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2010.12,183.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.01,185.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.02,181.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.03,181,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.04,180.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.05,176.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.06,182.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.07,183.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.08,178.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.09,183.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.1,184.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.11,183.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2011.12,180.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.01,179.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.02,182.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.03,183.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.04,181,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.05,183.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.06,183,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.07,178.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.08,187.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.09,187.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.1,182.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.11,193.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2012.12,215.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.01,209.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.02,212.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.03,212.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.04,213.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.05,220.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.06,219.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.07,223.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.08,228,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.09,223.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.1,217.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.11,218.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2013.12,216.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2014.01,217,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2014.02,219.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2014.03,219.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2014.04,219.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2014.05,223.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
